YEAR,DOY,T2M,T2M_MIN,T2M_MAX,T2MDEW,PRECTOTCORR,RH2M,GWETPROF,GWETROOT,GWETTOP
2019,328,-6.66,-10.25,-2.63,-8.6,4.93,89.5,0.49,0.49,0.48
2019,329,-12.05,-15.6,-6.65,-14.98,3.18,83.38,0.49,0.49,0.48
2019,330,-11.99,-15.88,-4.27,-17.19,0.0,67.31,0.49,0.49,0.48
2019,331,-11.27,-15.62,-3.98,-17.09,0.0,63.69,0.49,0.49,0.48
2019,332,-10.75,-13.99,-4.0,-17.37,0.0,58.88,0.49,0.49,0.48
2019,333,-8.47,-12.56,-1.4,-18.56,0.0,43.69,0.49,0.49,0.49
2019,334,-6.2,-10.51,1.43,-19.88,0.0,33.62,0.49,0.49,0.49
2019,335,-2.81,-8.56,3.93,-13.54,0.22,45.12,0.49,0.5,0.5
2019,336,-1.4,-8.17,4.18,-4.67,1.1,80.44,0.5,0.5,0.5
2019,337,0.26,-8.52,7.05,-12.34,0.0,39.75,0.5,0.5,0.5
2019,338,3.45,-0.34,8.55,-8.28,0.0,41.25,0.5,0.51,0.51
2019,339,2.36,-1.42,7.1,-5.19,0.51,58.88,0.51,0.51,0.5
2019,340,-3.1,-7.41,0.41,-4.34,3.64,93.25,0.51,0.52,0.5
2019,341,-3.27,-8.17,3.43,-9.11,0.0,66.88,0.51,0.52,0.5
2019,342,-1.15,-5.15,5.18,-7.63,0.0,63.44,0.51,0.52,0.51
2019,343,1.65,-2.55,7.34,-9.52,0.03,42.94,0.52,0.52,0.51
2019,344,1.38,-0.81,4.92,-2.32,0.4,78.19,0.52,0.52,0.5
2019,345,-1.31,-3.67,1.48,-2.52,0.41,93.31,0.52,0.52,0.5
2019,346,-2.56,-5.17,1.51,-4.86,0.88,86.38,0.52,0.52,0.5
2019,347,-5.12,-7.34,-0.36,-7.24,2.31,88.56,0.52,0.52,0.5
2019,348,-9.15,-14.01,-5.39,-11.2,2.84,90.25,0.52,0.52,0.5
2019,349,-11.88,-14.28,-6.06,-15.85,0.27,79.81,0.52,0.52,0.5
2019,350,-8.46,-13.65,-1.83,-21.64,0.0,38.38,0.52,0.52,0.5
2019,351,-5.98,-9.78,1.05,-14.92,0.0,53.44,0.52,0.52,0.5
2019,352,-5.0,-10.06,0.32,-7.48,1.54,85.81,0.52,0.52,0.5
2019,353,-6.28,-9.04,-1.65,-9.99,0.91,78.56,0.52,0.52,0.5
2019,354,-5.02,-9.48,0.07,-8.96,0.34,76.31,0.52,0.52,0.5
2019,355,-7.67,-13.79,-4.37,-12.25,6.26,72.62,0.52,0.52,0.5
2019,356,-14.13,-18.04,-8.92,-18.07,0.95,78.75,0.52,0.52,0.5
2019,357,-13.49,-18.6,-6.92,-19.8,0.0,64.81,0.52,0.52,0.5
2019,358,-8.54,-13.93,-1.19,-24.4,0.0,30.38,0.52,0.52,0.5
2019,359,-4.42,-7.68,2.23,-20.52,0.0,29.31,0.52,0.52,0.51
2019,360,-3.7,-7.12,3.14,-17.39,0.0,35.38,0.52,0.52,0.5
2019,361,-1.81,-7.03,5.63,-11.7,0.0,48.44,0.52,0.52,0.51
2019,362,-1.62,-4.37,2.29,-5.42,0.02,76.25,0.52,0.52,0.51
2019,363,-2.83,-5.9,1.4,-5.37,2.02,85.31,0.52,0.52,0.51
2019,364,-5.35,-9.35,-1.69,-6.99,1.64,91.56,0.52,0.52,0.51
2019,365,-7.92,-11.04,-2.55,-10.36,0.06,87.81,0.52,0.52,0.51
2020,1,-7.64,-12.06,-0.4,-13.31,0.0,67.06,0.52,0.52,0.51
2020,2,-4.56,-8.99,1.99,-10.44,0.02,64.5,0.52,0.52,0.51
2020,3,-6.05,-8.17,-2.63,-8.06,0.28,89.25,0.52,0.52,0.51
2020,4,-7.36,-11.13,-1.72,-10.99,0.44,80.12,0.52,0.52,0.51
2020,5,-5.99,-9.08,-0.33,-10.76,0.25,72.31,0.52,0.52,0.51
2020,6,-6.45,-9.63,-2.38,-10.53,0.6,75.81,0.52,0.52,0.51
2020,7,-9.88,-13.25,-5.53,-11.69,2.51,90.56,0.52,0.52,0.51
2020,8,-13.31,-18.61,-7.99,-14.81,2.84,91.62,0.52,0.52,0.51
2020,9,-10.59,-18.81,-3.25,-16.56,0.09,63.94,0.52,0.52,0.51
2020,10,-6.17,-9.25,-1.0,-12.38,0.0,63.25,0.52,0.52,0.51
2020,11,-5.29,-9.18,-1.16,-7.87,0.23,84.62,0.52,0.52,0.51
2020,12,-4.95,-7.52,-1.72,-6.46,0.8,92.12,0.52,0.52,0.51
2020,13,-9.24,-13.9,-5.07,-10.03,4.77,97.0,0.52,0.52,0.51
2020,14,-11.74,-16.9,-5.95,-13.44,1.1,90.44,0.52,0.52,0.51
2020,15,-11.1,-16.35,-5.04,-14.56,0.09,80.56,0.52,0.53,0.51
2020,16,-12.6,-18.2,-8.21,-14.1,1.11,94.06,0.52,0.53,0.51
2020,17,-11.8,-19.22,-5.02,-19.27,0.0,57.62,0.52,0.53,0.51
2020,18,-8.26,-11.21,-1.17,-18.74,0.0,46.44,0.52,0.53,0.51
2020,19,-6.34,-10.56,-0.73,-15.34,0.25,51.06,0.52,0.53,0.51
2020,20,-8.73,-13.35,-3.78,-10.96,0.81,89.44,0.52,0.53,0.51
2020,21,-9.62,-14.36,-4.15,-12.44,0.08,85.19,0.52,0.53,0.51
2020,22,-9.85,-12.7,-5.26,-11.95,0.79,90.38,0.52,0.53,0.51
2020,23,-10.99,-17.63,-1.86,-16.56,0.0,68.12,0.52,0.53,0.51
2020,24,-5.56,-11.64,-0.69,-10.02,0.8,73.38,0.52,0.53,0.51
2020,25,-7.53,-10.85,-2.26,-10.12,3.43,88.31,0.52,0.53,0.51
2020,26,-10.75,-15.08,-4.2,-13.41,1.86,87.12,0.53,0.53,0.51
2020,27,-10.13,-15.69,-3.09,-13.51,3.53,81.56,0.53,0.53,0.51
2020,28,-12.37,-19.04,-3.6,-16.02,1.06,82.31,0.53,0.53,0.52
2020,29,-9.77,-14.39,-2.81,-16.48,0.0,64.81,0.53,0.53,0.52
2020,30,-7.97,-12.1,-0.31,-14.49,0.0,61.56,0.53,0.54,0.52
2020,31,-5.66,-10.24,1.66,-14.51,0.0,51.62,0.53,0.54,0.52
2020,32,-4.77,-9.67,2.39,-13.53,0.0,52.69,0.53,0.54,0.52
2020,33,-3.58,-9.42,4.38,-10.34,0.0,61.06,0.53,0.54,0.52
2020,34,-2.6,-6.73,3.05,-7.38,0.81,73.06,0.53,0.54,0.52
2020,35,-6.6,-13.02,0.34,-9.31,0.64,86.75,0.54,0.54,0.52
2020,36,-5.46,-12.94,3.19,-12.27,0.01,62.38,0.54,0.54,0.52
2020,37,-4.7,-11.14,1.23,-8.06,0.19,80.38,0.54,0.54,0.52
2020,38,-4.8,-11.22,4.54,-11.42,0.0,63.94,0.54,0.55,0.52
2020,39,-1.06,-6.86,8.19,-11.12,0.0,47.12,0.54,0.55,0.53
2020,40,1.25,-4.92,7.86,-5.52,2.33,61.75,0.54,0.55,0.53
2020,41,-2.64,-7.48,2.15,-5.51,7.18,84.44,0.55,0.55,0.52
2020,42,-4.93,-9.18,0.19,-7.44,3.34,85.5,0.55,0.55,0.53
2020,43,-1.98,-8.38,6.08,-6.06,1.11,76.44,0.55,0.55,0.54
2020,44,-5.93,-11.67,-1.36,-9.0,2.74,83.56,0.55,0.56,0.54
2020,45,-6.66,-13.28,1.52,-12.55,0.0,66.69,0.55,0.56,0.54
2020,46,-4.38,-9.47,2.66,-10.35,0.96,65.75,0.55,0.56,0.54
2020,47,-9.02,-13.29,-2.85,-14.93,0.61,67.5,0.55,0.56,0.54
2020,48,-6.56,-10.28,-1.94,-12.51,0.05,64.19,0.55,0.56,0.53
2020,49,-9.82,-16.05,-6.29,-12.33,6.33,86.94,0.55,0.56,0.53
2020,50,-9.31,-16.65,-1.74,-17.89,0.07,57.19,0.55,0.56,0.54
2020,51,0.37,-5.2,7.07,-12.52,0.0,37.88,0.56,0.57,0.55
2020,52,3.17,-3.91,11.08,-10.78,0.0,35.56,0.56,0.57,0.55
2020,53,0.51,-5.17,5.08,-4.99,1.72,68.62,0.57,0.58,0.55
2020,54,-2.3,-7.67,4.35,-7.11,0.01,73.62,0.57,0.58,0.55
2020,55,-1.69,-4.55,2.8,-4.7,4.26,82.31,0.57,0.58,0.55
2020,56,-0.64,-4.52,5.14,-5.7,0.07,71.81,0.57,0.58,0.55
2020,57,3.29,-3.86,10.68,-2.69,2.53,67.69,0.57,0.58,0.55
2020,58,-2.91,-8.82,0.48,-6.52,6.28,78.44,0.57,0.59,0.56
2020,59,-3.87,-9.45,4.16,-11.38,0.01,61.06,0.58,0.59,0.56
2020,60,-0.45,-7.24,8.03,-7.47,0.0,63.19,0.58,0.59,0.56
2020,61,2.91,-2.44,10.12,-5.28,0.0,57.12,0.58,0.59,0.56
2020,62,3.62,-0.98,10.0,-3.67,0.0,61.56,0.58,0.59,0.57
2020,63,0.83,-2.45,6.79,-5.1,0.08,68.38,0.58,0.59,0.56
2020,64,0.9,-2.74,7.3,-4.7,0.0,68.62,0.58,0.59,0.57
2020,65,-0.33,-4.1,5.03,-4.45,1.1,75.62,0.58,0.59,0.56
2020,66,-5.13,-8.45,-1.0,-9.38,3.32,76.88,0.58,0.59,0.56
2020,67,-8.85,-12.7,-4.05,-11.56,2.63,84.56,0.58,0.59,0.56
2020,68,-6.81,-13.45,0.98,-14.87,0.0,56.31,0.58,0.59,0.57
2020,69,-2.88,-8.85,3.75,-9.99,0.0,59.25,0.59,0.59,0.57
2020,70,-2.27,-6.13,3.51,-8.87,0.0,62.0,0.59,0.59,0.57
2020,71,-1.76,-6.97,4.08,-8.27,0.0,63.5,0.59,0.59,0.57
2020,72,-0.55,-4.07,5.01,-6.02,1.27,69.5,0.59,0.59,0.57
2020,73,-0.53,-8.22,6.76,-9.79,0.35,54.94,0.59,0.59,0.57
2020,74,1.68,-2.65,7.69,-7.73,0.0,51.12,0.59,0.59,0.56
2020,75,4.23,-3.2,11.65,-8.84,0.0,41.31,0.59,0.59,0.57
2020,76,6.49,3.14,11.19,-2.49,0.0,54.88,0.59,0.59,0.58
2020,77,5.5,2.93,9.03,1.56,0.13,77.0,0.59,0.6,0.58
2020,78,4.74,0.18,9.79,-0.51,0.38,71.56,0.59,0.6,0.59
2020,79,4.06,-0.48,10.31,-2.24,0.0,66.88,0.6,0.61,0.6
2020,80,5.65,0.2,12.9,-3.79,0.01,54.81,0.6,0.62,0.6
2020,81,4.4,-1.45,10.08,-0.75,2.09,72.81,0.61,0.62,0.61
2020,82,2.44,-1.99,8.71,-3.35,0.28,70.5,0.61,0.62,0.61
2020,83,2.9,0.08,8.24,-2.63,0.0,68.81,0.61,0.62,0.6
2020,84,1.65,-2.89,7.74,-6.44,0.0,58.5,0.61,0.62,0.6
2020,85,-0.64,-4.09,4.87,-7.7,0.0,61.44,0.61,0.62,0.6
2020,86,0.46,-4.1,6.94,-7.13,0.0,61.81,0.6,0.62,0.59
2020,87,2.3,-1.31,7.93,-3.04,0.03,70.0,0.6,0.62,0.59
2020,88,1.55,-3.06,7.58,-4.68,0.21,66.38,0.6,0.62,0.59
2020,89,2.23,-2.34,9.54,-7.14,0.0,53.31,0.6,0.61,0.59
2020,90,5.23,-0.5,12.24,-5.7,0.0,47.69,0.6,0.61,0.59
2020,91,5.85,1.62,11.1,-0.42,0.23,65.94,0.59,0.61,0.59
2020,92,4.87,1.05,9.27,0.89,1.79,78.75,0.59,0.61,0.59
2020,93,2.77,-0.17,6.87,-1.26,6.36,77.5,0.6,0.62,0.62
2020,94,5.54,-1.09,12.94,-4.29,0.0,54.62,0.6,0.62,0.6
2020,95,7.64,1.48,14.86,-0.73,0.0,59.25,0.6,0.62,0.59
2020,96,6.21,3.0,11.82,1.73,1.56,75.88,0.6,0.62,0.59
2020,97,6.69,1.8,12.88,1.35,0.78,73.44,0.6,0.62,0.6
2020,98,6.62,1.61,12.57,1.6,1.51,73.19,0.6,0.62,0.6
2020,99,0.95,-4.16,5.83,-1.91,10.86,83.44,0.6,0.62,0.61
2020,100,-6.31,-12.05,-3.54,-8.44,9.44,88.62,0.61,0.62,0.61
2020,101,-1.24,-12.19,8.14,-10.06,0.0,54.25,0.62,0.63,0.64
2020,102,6.8,1.08,12.65,-0.16,2.11,63.38,0.62,0.64,0.64
2020,103,8.28,3.62,14.83,5.26,6.9,83.62,0.63,0.65,0.66
2020,104,6.05,3.37,9.9,3.86,10.7,88.44,0.64,0.66,0.68
2020,105,4.56,0.35,9.7,1.32,1.48,82.81,0.65,0.67,0.66
2020,106,2.55,-1.17,7.63,-0.99,1.94,79.88,0.65,0.67,0.66
2020,107,2.96,-0.67,8.06,-1.62,1.95,75.0,0.66,0.67,0.66
2020,108,5.38,-0.24,11.77,-1.68,0.0,63.38,0.65,0.67,0.66
2020,109,6.94,0.68,14.34,-2.19,0.0,56.62,0.65,0.66,0.65
2020,110,7.85,1.58,14.44,-0.76,0.0,57.69,0.65,0.66,0.65
2020,111,9.42,2.53,17.19,-0.31,0.0,55.31,0.64,0.66,0.64
2020,112,10.09,3.32,17.9,-0.02,0.0,54.44,0.64,0.66,0.64
2020,113,10.63,4.2,18.04,0.47,0.0,54.19,0.63,0.65,0.63
2020,114,11.93,4.58,19.86,1.88,0.0,54.75,0.63,0.65,0.63
2020,115,13.37,6.42,21.07,3.42,0.0,56.81,0.63,0.64,0.62
2020,116,8.71,6.21,11.86,6.51,0.12,87.5,0.62,0.64,0.62
2020,117,12.33,6.3,18.55,6.25,0.17,70.31,0.62,0.64,0.62
2020,118,16.06,7.69,24.48,5.05,0.0,54.06,0.62,0.63,0.62
2020,119,12.61,7.71,21.04,4.84,2.0,63.69,0.62,0.63,0.62
2020,120,9.65,5.86,15.62,5.08,3.35,77.94,0.62,0.63,0.62
2020,121,8.08,4.19,12.39,2.69,6.77,71.88,0.62,0.64,0.65
2020,122,10.42,3.1,17.84,2.25,0.01,62.56,0.62,0.64,0.62
2020,123,10.26,5.91,15.58,5.05,5.8,73.31,0.63,0.65,0.64
2020,124,9.08,4.51,14.22,3.13,1.57,69.81,0.63,0.65,0.63
2020,125,9.98,2.99,16.98,3.23,0.0,67.44,0.62,0.64,0.62
2020,126,8.12,4.65,11.83,3.64,0.95,75.0,0.62,0.64,0.62
2020,127,8.37,4.08,13.3,3.15,0.27,72.0,0.62,0.64,0.62
2020,128,10.85,3.62,17.42,3.12,0.0,63.62,0.62,0.64,0.62
2020,129,11.48,7.19,17.99,4.44,0.27,64.56,0.62,0.63,0.62
2020,130,10.69,6.03,15.5,3.93,8.69,68.19,0.62,0.63,0.64
2020,131,10.33,4.52,17.0,2.94,2.16,65.94,0.63,0.65,0.64
2020,132,12.8,5.33,20.3,3.05,0.0,57.56,0.62,0.64,0.62
2020,133,14.55,8.87,21.08,5.26,0.01,57.81,0.62,0.63,0.62
2020,134,12.42,8.45,18.03,7.18,3.14,73.31,0.62,0.63,0.62
2020,135,7.73,4.44,9.63,6.24,19.58,91.69,0.64,0.66,0.69
2020,136,8.91,3.33,14.68,3.44,0.27,72.56,0.65,0.66,0.66
2020,137,8.55,5.04,12.58,4.68,2.76,79.31,0.65,0.66,0.66
2020,138,8.66,3.66,13.3,3.51,1.11,74.0,0.65,0.66,0.65
2020,139,9.16,2.0,16.26,2.63,2.54,69.38,0.65,0.66,0.65
2020,140,7.23,3.34,12.55,1.98,1.24,73.56,0.65,0.66,0.65
2020,141,9.31,2.17,16.33,-0.06,0.0,56.62,0.64,0.66,0.64
2020,142,11.1,4.65,17.56,2.07,0.01,58.44,0.64,0.66,0.63
2020,143,12.39,4.82,20.28,3.49,0.0,60.56,0.63,0.65,0.63
2020,144,15.12,6.0,23.73,4.17,0.0,54.25,0.63,0.64,0.62
2020,145,17.78,9.45,26.36,3.31,0.0,43.62,0.62,0.63,0.61
2020,146,18.27,10.49,26.76,3.08,0.0,42.69,0.62,0.63,0.6
2020,147,19.19,10.3,27.47,4.89,0.0,43.44,0.61,0.62,0.59
2020,148,19.29,12.65,25.88,5.19,0.0,42.75,0.61,0.62,0.59
2020,149,17.43,10.2,24.4,5.34,0.1,48.31,0.6,0.61,0.59
2020,150,16.24,9.91,23.4,2.72,0.09,44.69,0.59,0.6,0.58
2020,151,15.87,9.28,22.73,0.27,0.0,38.38,0.59,0.6,0.58
2020,152,16.76,8.16,24.9,1.82,0.0,41.5,0.59,0.59,0.57
2020,153,17.53,12.29,23.34,5.3,0.28,47.94,0.59,0.59,0.57
2020,154,16.49,10.84,22.62,5.11,0.12,51.06,0.58,0.59,0.56
2020,155,18.64,11.7,25.69,4.92,0.0,43.0,0.58,0.59,0.56
2020,156,19.46,11.69,27.01,3.88,0.0,39.94,0.57,0.58,0.55
2020,157,16.62,9.44,22.83,5.69,0.12,51.12,0.57,0.57,0.55
2020,158,13.6,6.84,20.37,-0.5,0.0,43.44,0.56,0.57,0.55
2020,159,14.51,7.26,21.2,-1.67,0.0,36.88,0.56,0.56,0.54
2020,160,13.01,8.16,18.01,3.71,0.5,55.56,0.55,0.56,0.53
2020,161,11.8,6.17,17.8,3.05,3.61,59.5,0.55,0.56,0.55
2020,162,10.55,5.83,14.9,3.15,1.32,63.0,0.55,0.56,0.55
2020,163,11.74,6.03,17.69,3.65,1.5,60.56,0.55,0.56,0.55
2020,164,13.98,6.66,20.56,2.01,0.0,49.06,0.55,0.56,0.53
2020,165,15.84,8.55,23.01,0.83,0.0,39.38,0.55,0.56,0.51
2020,166,16.74,10.35,24.11,3.05,0.0,43.38,0.55,0.55,0.49
2020,167,18.35,11.37,25.6,3.68,0.0,41.56,0.55,0.55,0.48
2020,168,16.88,9.25,24.33,1.29,0.86,38.0,0.55,0.55,0.47
2020,169,11.69,5.52,18.46,-1.91,0.0,43.31,0.55,0.55,0.46
2020,170,12.42,5.57,19.73,-1.6,0.0,41.38,0.54,0.55,0.45
2020,171,14.57,5.94,22.4,-1.93,0.0,35.44,0.54,0.55,0.45
2020,172,14.65,8.15,22.01,-0.32,0.0,38.12,0.54,0.54,0.45
2020,173,17.76,8.21,26.73,-2.07,0.0,29.62,0.54,0.54,0.44
2020,174,20.19,11.88,28.33,0.2,0.02,29.25,0.53,0.54,0.43
2020,175,19.34,13.73,25.23,1.02,0.15,31.38,0.53,0.53,0.42
2020,176,17.31,10.61,23.75,0.08,1.23,33.25,0.53,0.53,0.43
2020,177,18.03,8.59,26.46,-1.67,0.0,30.31,0.53,0.53,0.42
2020,178,17.63,10.83,24.12,-1.27,0.07,30.81,0.52,0.53,0.41
2020,179,12.17,4.48,17.31,-1.17,1.49,43.0,0.52,0.53,0.43
2020,180,8.83,2.22,14.76,-6.13,0.0,35.69,0.52,0.52,0.42
2020,181,13.26,2.57,22.46,-6.06,0.0,29.0,0.52,0.52,0.41
2020,182,16.98,8.97,23.64,-2.62,0.0,29.31,0.52,0.52,0.41
2020,183,17.69,9.12,24.36,0.44,0.0,34.94,0.52,0.52,0.41
2020,184,16.48,7.26,23.8,0.05,0.0,35.62,0.52,0.52,0.41
2020,185,13.29,4.86,21.41,-1.0,0.0,40.06,0.52,0.52,0.4
2020,186,13.66,7.42,21.07,-2.51,0.0,35.31,0.52,0.52,0.4
2020,187,13.42,6.63,20.29,1.98,2.45,49.56,0.52,0.52,0.41
2020,188,13.55,8.73,20.01,4.74,1.43,60.12,0.52,0.52,0.45
2020,189,16.87,8.28,25.57,0.64,0.0,37.5,0.52,0.52,0.44
2020,190,19.26,10.4,27.82,2.24,0.0,36.62,0.52,0.52,0.43
2020,191,19.82,12.22,26.73,4.23,0.0,39.19,0.51,0.51,0.42
2020,192,16.25,12.68,20.29,7.27,3.89,56.5,0.52,0.52,0.45
2020,193,17.46,10.38,23.87,4.94,0.11,46.69,0.52,0.52,0.45
2020,194,17.87,11.24,24.77,4.39,0.0,43.12,0.51,0.52,0.44
2020,195,18.23,9.65,26.16,1.6,0.0,36.62,0.51,0.51,0.43
2020,196,19.77,13.44,27.24,2.61,0.1,34.06,0.51,0.51,0.42
2020,197,19.53,12.33,27.51,3.24,0.0,37.31,0.51,0.51,0.41
2020,198,20.27,12.51,27.73,4.36,0.0,38.06,0.5,0.5,0.4
2020,199,21.11,14.05,28.44,3.95,0.0,35.69,0.5,0.5,0.39
2020,200,20.35,13.48,25.85,4.36,0.38,37.44,0.5,0.5,0.38
2020,201,21.44,13.48,28.44,2.44,0.57,31.12,0.5,0.5,0.38
2020,202,20.94,15.3,27.38,3.69,1.93,35.25,0.5,0.5,0.38
2020,203,19.11,12.58,25.22,3.13,1.59,38.44,0.5,0.5,0.41
2020,204,18.57,11.74,25.65,1.55,0.0,34.31,0.5,0.5,0.41
2020,205,20.4,12.91,26.64,4.35,0.0,37.38,0.5,0.5,0.38
2020,206,18.05,13.83,23.15,7.51,0.7,51.75,0.5,0.49,0.38
2020,207,19.48,11.27,27.22,6.05,0.0,45.56,0.49,0.49,0.37
2020,208,20.1,14.1,26.51,6.2,0.15,43.25,0.49,0.49,0.36
2020,209,18.56,12.51,24.23,5.34,1.29,44.0,0.49,0.49,0.37
2020,210,19.24,14.15,25.4,4.35,0.0,39.88,0.49,0.49,0.36
2020,211,17.1,10.02,23.75,3.22,0.07,43.12,0.49,0.49,0.35
2020,212,17.88,8.48,26.85,0.37,0.0,34.56,0.49,0.49,0.34
2020,213,17.02,11.58,23.75,5.62,1.56,48.69,0.49,0.49,0.34
2020,214,16.98,10.4,24.52,6.19,1.53,54.56,0.49,0.49,0.39
2020,215,16.33,11.76,22.23,6.38,2.94,54.94,0.49,0.49,0.41
2020,216,16.56,11.33,23.31,6.32,0.0,54.38,0.49,0.49,0.43
2020,217,18.29,11.19,25.89,4.4,0.0,43.5,0.49,0.49,0.41
2020,218,19.23,12.88,26.19,4.97,0.0,42.0,0.49,0.49,0.39
2020,219,20.37,13.17,28.15,5.48,0.0,41.0,0.49,0.49,0.37
2020,220,21.45,14.1,28.73,5.67,0.0,37.75,0.49,0.49,0.35
2020,221,20.71,15.46,26.74,6.27,0.04,40.62,0.49,0.48,0.34
2020,222,18.64,12.09,25.76,4.4,0.02,43.5,0.48,0.48,0.33
2020,223,19.37,12.1,26.79,3.58,0.0,38.25,0.48,0.48,0.32
2020,224,17.95,11.38,24.49,1.76,0.02,35.56,0.48,0.48,0.3
2020,225,16.9,8.37,25.9,-3.67,0.0,28.19,0.48,0.48,0.3
2020,226,14.84,10.75,20.23,0.93,0.17,39.25,0.48,0.48,0.3
2020,227,16.53,8.37,24.8,-1.41,0.0,33.94,0.48,0.48,0.29
2020,228,18.19,10.46,26.92,-0.85,0.0,30.44,0.48,0.48,0.28
2020,229,19.44,12.29,25.38,2.08,0.0,33.0,0.48,0.48,0.27
2020,230,18.81,13.84,26.19,5.76,0.02,44.56,0.48,0.48,0.27
2020,231,14.72,9.94,20.26,4.04,3.95,52.0,0.48,0.48,0.36
2020,232,14.68,8.15,22.23,-0.46,0.0,39.38,0.48,0.48,0.38
2020,233,15.12,7.51,22.55,-0.63,0.01,38.62,0.48,0.48,0.36
2020,234,15.23,9.04,23.15,-2.29,0.02,32.69,0.48,0.48,0.34
2020,235,16.76,8.51,25.65,-3.32,0.0,29.06,0.48,0.48,0.33
2020,236,19.08,11.62,28.36,-2.81,0.0,24.25,0.48,0.48,0.31
2020,237,21.06,14.59,28.73,-0.27,0.0,25.69,0.48,0.48,0.3
2020,238,17.07,11.8,24.18,4.09,0.04,44.06,0.48,0.48,0.29
2020,239,12.01,8.36,15.85,7.75,15.68,76.75,0.49,0.49,0.48
2020,240,10.64,6.07,15.97,5.21,1.71,73.56,0.51,0.51,0.51
2020,241,12.37,6.3,20.33,2.66,0.0,58.44,0.51,0.51,0.49
2020,242,14.78,7.24,23.58,2.05,0.0,47.62,0.5,0.51,0.48
2020,243,14.86,9.37,22.02,4.73,0.0,54.38,0.5,0.5,0.48
2020,244,14.45,9.8,20.48,6.8,0.34,63.56,0.5,0.5,0.48
2020,245,14.75,9.14,20.61,5.73,0.0,59.31,0.5,0.5,0.48
2020,246,15.95,9.51,22.98,5.65,0.28,55.0,0.5,0.5,0.46
2020,247,14.96,10.21,21.07,3.48,1.0,50.81,0.49,0.49,0.46
2020,248,14.71,8.19,22.08,2.29,0.0,46.5,0.49,0.49,0.45
2020,249,14.54,8.15,22.36,1.94,0.0,46.69,0.49,0.49,0.43
2020,250,11.33,3.28,19.37,-3.88,0.0,39.81,0.49,0.49,0.42
2020,251,8.83,2.39,17.73,-8.02,0.0,33.06,0.49,0.49,0.41
2020,252,10.66,4.23,18.79,-8.72,0.0,27.0,0.49,0.48,0.41
2020,253,11.58,6.65,19.09,-6.64,0.0,29.5,0.48,0.48,0.4
2020,254,12.89,7.08,19.98,-4.54,0.0,31.5,0.48,0.48,0.39
2020,255,14.25,8.17,21.65,-1.84,0.0,35.06,0.48,0.48,0.38
2020,256,12.1,5.01,19.24,-3.04,0.01,36.94,0.48,0.48,0.37
2020,257,11.73,4.54,20.44,-6.26,0.0,30.56,0.48,0.48,0.35
2020,258,12.74,6.6,21.04,-6.14,0.0,28.38,0.48,0.48,0.34
2020,259,12.67,5.58,21.26,-5.13,0.0,31.38,0.48,0.48,0.33
2020,260,12.65,4.44,21.87,-6.23,0.0,28.88,0.48,0.48,0.32
2020,261,8.48,1.2,15.45,-0.75,2.07,55.62,0.48,0.48,0.33
2020,262,3.88,-0.92,10.41,-4.69,6.95,60.0,0.48,0.48,0.45
2020,263,5.87,0.33,12.64,-2.42,0.14,59.38,0.49,0.49,0.48
2020,264,10.56,1.86,19.68,-6.12,0.0,35.62,0.49,0.49,0.46
2020,265,11.64,5.69,20.09,-4.7,0.0,34.69,0.49,0.49,0.45
2020,266,8.55,2.85,16.53,-3.75,0.0,45.94,0.49,0.49,0.43
2020,267,8.15,2.69,14.9,-5.43,0.0,40.69,0.49,0.49,0.42
2020,268,8.62,2.69,17.58,-6.73,0.0,36.5,0.48,0.48,0.41
2020,269,8.3,3.18,16.73,-5.75,0.0,38.75,0.48,0.48,0.41
2020,270,6.41,2.33,13.4,-6.03,0.0,42.44,0.48,0.48,0.41
2020,271,5.1,0.41,12.74,-7.37,0.0,43.06,0.48,0.48,0.4
2020,272,5.41,1.4,12.39,-8.06,0.0,38.75,0.48,0.48,0.39
2020,273,6.13,1.65,12.7,-6.74,0.0,40.06,0.48,0.48,0.39
2020,274,4.12,0.94,8.69,-1.24,1.45,69.88,0.48,0.48,0.41
2020,275,5.08,0.64,12.86,-2.9,0.2,60.75,0.48,0.48,0.41
2020,276,6.29,1.75,13.0,-5.11,0.0,46.31,0.48,0.48,0.41
2020,277,5.39,0.83,11.42,-6.41,0.0,44.44,0.48,0.48,0.4
2020,278,5.72,0.97,12.78,-7.36,0.0,40.81,0.48,0.48,0.39
2020,279,5.33,0.93,12.73,-10.53,0.0,33.44,0.48,0.48,0.38
2020,280,0.59,-3.51,7.12,-11.2,0.0,44.44,0.48,0.48,0.38
2020,281,2.47,-2.64,10.06,-14.99,0.0,26.75,0.48,0.48,0.37
2020,282,2.94,-1.58,10.31,-13.92,0.0,29.38,0.48,0.48,0.36
2020,283,1.45,-1.92,7.73,-8.24,0.02,49.81,0.48,0.48,0.35
2020,284,1.43,-2.7,7.54,-7.09,0.04,54.69,0.48,0.48,0.35
2020,285,2.17,-1.99,8.77,-9.45,0.0,43.44,0.48,0.48,0.34
2020,286,3.37,-0.84,9.99,-10.42,0.0,35.75,0.48,0.48,0.34
2020,287,4.77,0.02,11.94,-10.25,0.0,33.19,0.48,0.48,0.34
2020,288,5.83,0.75,13.18,-10.14,0.0,31.38,0.48,0.48,0.33
2020,289,6.61,2.1,13.96,-9.76,0.0,30.81,0.48,0.48,0.32
